@relation fot

@attribute feature0 numeric
@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute class {'a', 'b', 'c', 'd', 'e', 'f'}

@data
2.0140784,0.79404217,0.8788296,0.75486666,0.52757204,3.3013444,-1.7728862,-0.8327461,-0.7212198,-0.36854613,1.3258911,-0.39534715,0.18703306,-1.8766073,-0.27767208,-1.6606916,0.75274855,0.57506573,0.44195074,-0.2938996,-0.55218047,1.3500768,-0.4220753,2.0903769,1.7827463,1.1689919,-0.6035817,0.198532,-0.047014587,1.339298,1.5170779,-1.8766073,-0.08794669,-0.23755178,4.939431,2.0600703,2.2690396,1.696977,2.291222,-0.27714008,2.248836,-0.16253175,-0.108036175,2.4205182,1.0104889,-0.5368387,2.4889593,3.257054,2.268327,-0.4592497,-2.1302319,e
-1.1095071,-2.6118627,-0.9851538,-1.0650256,-1.254148,-0.39706352,1.2750685,0.39965627,2.201941,-0.6389635,-0.80181897,-0.3261901,0.39593664,0.7640565,0.5079171,2.0905511,-0.16046467,1.3979695,0.12462965,0.33078548,-0.5825536,0.7629713,0.2568101,-0.00068305107,-0.15933499,0.63728863,0.12405499,-0.1056495,-0.29468626,-0.43868896,-0.68557143,0.7640565,-0.08794669,0.2114303,-0.41760838,-0.24554677,-0.3171927,-0.03665958,-0.2671719,-0.16493312,-0.31228912,-0.16253175,-0.108036175,-0.57759804,-1.5717695,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,c
0.298495,0.6736659,-0.41161272,0.12347006,-0.090590015,0.18456449,0.007959021,-0.14807814,-0.281462,-0.23334241,-0.4358147,-0.37019804,-0.24285153,0.2159927,-0.125887,-0.057949446,-0.14969578,0.57506573,0.18428126,0.22668104,0.14185949,0.029046344,0.6125346,-0.23829713,-0.20204253,0.21327198,0.3754596,-0.056722578,-0.14965726,-0.43868896,0.006673966,0.2159927,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.10449278,0.041721735,-0.080645986,-0.27714008,-0.099307515,-0.16253175,-0.108036175,-0.5621433,0.95845866,-0.4957261,-0.54022133,-0.46826085,-0.8246988,-0.4592497,0.9699604,f
0.95206964,0.79404217,0.25750515,0.12347006,-0.090590015,1.904193,-0.67047745,-0.5588789,-0.42804104,-0.36854613,0.68676525,-0.42049626,-0.117638655,-1.1790607,-0.24851015,0.35890803,-0.09224792,0.57506573,-0.20591721,-0.2938996,-0.79357696,1.3500768,1.7857748,0.66465634,0.6964494,1.2226593,0.1907317,-0.055118896,-0.28496855,0.45031953,1.2023923,-1.1790607,-0.08794669,0.2114303,1.1697048,0.693757,0.0362437,-0.12886879,-0.120941505,0.17167743,0.03314697,-0.16253175,-0.108036175,1.1990833,1.0104889,-0.5368387,1.2484758,1.7764424,1.001711,-0.4592497,-0.86066025,f
0.86710316,0.2306918,1.4007213,-0.53317916,-0.73346657,3.1337228,-0.58228016,-0.14807814,-0.24627398,-0.7741772,-0.80454195,-0.37019804,-0.31540218,0.6644113,0.7979957,-0.5774343,-0.12667535,0.57506573,2.998591,0.7472325,2.0302198,0.029046344,-0.03847418,-0.47592217,-0.47939113,0.39181262,3.0712018,-0.06153579,0.64276415,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.41760838,-0.24554677,0.029893776,1.3299104,0.109329976,-0.27714008,0.035266396,-0.16253175,-0.108036175,-0.57759804,-2.354305,-0.17843395,-0.55591667,-0.48795122,-0.6424676,-0.4592497,0.7873072,c
-0.18545364,0.007638246,-0.54990524,-0.004732048,-0.21610582,-0.2944311,0.3088607,0.39965627,0.22974633,-0.36854613,-0.6575012,-0.3104764,-0.21077797,0.6644113,-0.20977432,0.44966555,-0.16079526,-1.3450108,-1.277082,-0.2938996,-0.15561143,-0.85167396,0.27639067,-0.47592217,-0.4855137,-0.6676753,-0.804597,-0.12249628,-0.22500244,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.02078555,-0.074757636,-0.36904123,-0.55028564,-0.3235944,-0.27714008,-0.3663389,-0.16253175,-0.108036175,-0.3224397,-0.39746046,-0.19737603,-0.33997288,-0.21694623,0.01923517,0.24878378,-0.09693207,e
-1.1720096,-3.6618276,1.2263534,-1.1393334,0.81045294,-0.74809986,-0.42755684,2.5905638,1.0899942,-0.6389635,-0.9103663,0.06047,0.21181275,0.7640565,-0.27823332,2.0297744,-0.16213761,0.57506573,2.7765472,-0.2938996,-1.234217,0.7629713,0.3494694,-0.00068305107,0.13287406,0.33195832,2.318921,-0.084854536,-0.35921448,-0.43868896,-0.68557143,0.7640565,-0.08794669,7.395024,7.3203263,25.287062,-0.31613356,0.40412688,-0.3097801,8.587212,-0.37057576,-0.16253175,-0.108036175,2.170695,0.73009276,3.1194596,2.2352264,3.0147576,2.0092812,-0.4592497,-1.8705772,c
-0.5472924,-0.37193403,-0.717122,-0.4955402,-0.04210652,-0.3422705,0.17257738,-0.2850117,-0.22396891,2.3356676,0.5874419,1.6291143,0.1854924,0.46511078,-0.02246563,-1.2122067,-0.14962566,0.026477443,0.14298093,-0.2938996,-0.12284938,-1.6442995,-1.2322458,-0.47592217,-0.8185364,-0.96824586,-0.83894116,-0.12249628,-0.36067653,-0.24113375,-0.4338529,0.46511078,0.055516843,-0.23755178,-0.41760838,-0.24554677,0.5907314,1.7458344,0.44554427,-0.27714008,0.5905094,0.50438297,0.031243736,-0.46787053,-1.2063285,-0.48991698,-0.47631675,-0.40803975,0.19563454,-0.2112966,-0.1301288,c
-0.47505152,0.4028269,-0.44148862,-0.35006973,-0.43830037,-0.6282159,0.63869214,-0.2850117,-0.23565349,2.3356676,1.2257137,1.6291143,0.42368987,0.7142289,-0.119295314,0.5706484,-0.1591624,0.57506573,0.42743513,0.95548034,0.09590554,0.029046344,0.00977616,-0.30482897,0.12897606,0.21327198,0.30020046,-0.090396695,0.13148554,-0.33991137,-0.68557143,0.7142289,0.055516843,-0.23755178,-0.21919549,-0.1601489,-0.264285,-0.2533621,-0.22111759,-0.27714008,-0.26248613,-0.16253175,0.031243736,-0.5311135,0.07148387,-0.22763751,-0.5087103,-0.42870858,-0.5756062,-0.30447567,0.6719831,a
-1.1720096,-1.0368439,1.4193499,-1.1393334,-1.1599778,0.995999,0.6414397,0.39965627,0.606866,-0.7741772,-1.2417456,-0.34819406,-0.20729806,0.7640565,-0.09977224,0.7159012,-0.16108577,-0.52211666,-0.94154716,-0.2938996,0.07751925,0.029046344,-0.8753291,-0.47592217,-0.40136117,-0.3478207,-0.65453404,-0.12249628,-0.16246398,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.3976184,-0.55858845,-0.3500776,-0.27714008,-0.3928292,-0.16253175,-0.108036175,-0.57759804,-1.29754,1.3091514,-0.55591667,-0.48795122,-0.60947126,2.5934753,-0.19866824,d
-0.9269306,-0.28932387,-0.1248522,-0.8479023,-0.47099265,0.39951548,0.26236957,-0.5588789,-0.14614399,-0.6389635,-0.4494698,-0.41421795,-0.24485543,-1.4780664,-0.119053215,-0.4424197,-0.13337713,1.4893956,0.2788314,1.7883937,0.15074432,0.7629713,0.6017541,0.47456816,0.5798604,0.7935103,0.5303343,-0.026243953,0.11378591,0.35154194,1.6429323,-1.4780664,-0.08794669,1.1093836,-0.21919549,-0.074757636,-0.11401517,0.053709902,-0.09100921,0.059475653,-0.12791623,2.171684,-0.108036175,-0.35171437,-1.5245774,-0.40023857,-0.32651404,-0.20006013,0.8202974,-0.4592497,-0.67883086,a
-0.14678602,0.0038636741,-0.48685834,0.04220225,-0.15179144,-0.3091846,0.2573274,0.39965627,0.2257998,-0.36854613,-0.6473529,-0.3104764,-0.209205,0.6644113,-0.20943317,0.45927155,-0.16085537,-1.3450108,-1.3268554,-0.2938996,-0.049011208,-0.4113098,0.40957522,-0.47592217,-0.49256814,-0.6676753,-0.7984298,-0.12249628,-0.20265393,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.02078555,-0.074757636,-0.37750447,-0.5659611,-0.33049655,-0.27714008,-0.3748126,-0.16253175,-0.108036175,-0.5347741,-0.47962025,-0.45136523,-0.512421,-0.43336892,-0.1078699,0.18252887,0.051143236,a
-0.5545554,-0.7926441,2.742783,-1.0512098,-0.79212767,2.2680867,-0.18847455,-0.2850117,0.34307957,-0.5037598,-0.96872437,-0.3639197,0.0044329013,0.6644113,1.6356912,-1.1091102,-0.15991372,0.57506573,-0.9910301,-0.2938996,-0.401315,-1.0719011,-0.74262947,-0.47592217,-0.5640947,-0.46839178,-0.7842223,-0.12249628,-0.30002883,-0.24113375,-0.68557143,0.6644113,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.26534414,-0.115043834,-0.21766151,-0.27714008,-0.26461455,0.50438297,-0.108036175,-0.26942626,-0.12098043,3.4518676,-0.5514538,-0.48795122,-0.4480965,3.54289,-0.6567709,c
2.0140784,0.79404217,-0.3638193,2.4386113,2.1759734,-0.42446002,-1.7728862,-0.8327461,-0.7212198,-0.6389635,-0.15357962,-0.43936706,-0.4077981,-1.129243,-0.27672568,-0.94955033,-0.12339961,0.57506573,0.44195074,-0.2938996,-0.55218047,1.4969481,0.5332928,1.4250585,1.0582612,0.21327198,0.2491447,-0.09217533,-0.05855051,1.6356409,0.3842697,-1.129243,-0.08794669,-0.23755178,1.9633366,0.7792014,0.53994197,0.19018252,0.14042458,-0.27714008,0.533292,-0.16253175,-0.108036175,2.4205182,1.0104889,-0.5368387,2.4889593,2.5435803,2.268327,-0.4592497,-2.1302319,a
-1.1720096,-3.6618276,2.6164892,-1.1393334,2.0677185,-0.74809986,-1.5486628,3.0013645,0.121041454,-0.7741772,-1.2504872,-0.062129218,-0.3219742,0.7640565,-0.32087573,3.291406,-0.1625283,-1.978699,-1.6492207,-0.50931835,3.4200175,0.029046344,0.65300924,-0.47592217,0.09151327,-0.9650301,-0.93256754,-0.12441854,0.706226,-0.43868896,-0.68557143,0.7640565,0.19898038,1.1093836,6.526695,8.464415,-0.31825185,-0.020984104,-0.3017126,2.0792274,-0.3832863,-0.16253175,0.17052366,1.421126,-0.111095876,2.1223354,1.4740274,2.0594916,1.2320421,-0.4592497,-1.0915117,a
-0.13165142,0.0036291026,-0.566701,0.039712727,-0.17258807,-0.24862066,0.2519868,0.39965627,0.22785571,-0.36854613,-0.65311027,-0.3104764,-0.2118769,0.6644113,-0.20846477,0.50430363,-0.16088542,-0.79640496,-1.1933193,-0.2938996,-0.082818255,-0.85167396,0.17911407,-0.47592217,-0.46960106,-0.5447509,-0.77111167,-0.12249628,-0.20336846,-0.43868896,-0.5597172,0.6644113,-0.016215425,-0.23755178,-0.02078555,-0.074757636,-0.37115955,-0.5438333,-0.33049655,-0.27714008,-0.36951652,-0.16253175,-0.03839872,-0.53284854,-0.47101465,-0.44753897,-0.51047546,-0.4309177,-0.12145984,0.28577462,0.03253883,b
-1.0226687,-3.6070602,2.5098252,-0.96172786,2.3241167,-0.75920326,-1.7728862,1.2212276,-0.20586865,-0.6389635,-0.78921896,-0.21302505,-0.30097607,0.7640565,0.19730411,-0.11173603,-0.15345237,-1.3107259,0.322572,-1.8556026,0.2660587,0.029046344,-0.39087567,-0.47592217,-0.9433723,-0.7647669,0.12512287,-0.15910561,-0.1630136,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.14153317,0.10350231,-0.07258749,0.17167743,-0.1427552,-0.16253175,-0.108036175,-0.5643297,-2.29472,2.8341825,-0.54244775,-0.47104493,0.08099023,-0.4592497,0.062174235,c
-1.0494802,-2.5462847,-0.9851538,-0.99360764,-1.18424,-0.40654576,1.2164143,0.39965627,2.2302485,-0.6389635,-0.79922664,-0.3261901,0.40899447,0.7640565,0.1891718,1.0250274,-0.1578,0.57506573,0.0030382045,-0.2938996,-0.68980694,1.4969481,0.4855233,0.47456816,-0.08711593,0.30254763,0.103238426,-0.11166467,-0.31326422,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.26534414,0.23997983,-0.20730329,-0.27714008,-0.26036772,-0.16253175,-0.108036175,-0.57759804,-1.6258024,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.4592497,0.9860197,f
-1.0406318,-1.0934675,-0.52395535,-0.98309,-0.8680602,-0.54449695,0.98888797,0.6735235,0.20817478,-0.6389635,-0.67403,-0.27589187,-0.11476205,0.7640565,-0.15678765,0.6457833,-0.1592726,0.57506573,0.34519276,-0.2938996,0.019322254,0.029046344,-0.025062878,-0.00068305107,-0.0771495,0.21327198,0.22148518,-0.09722828,-0.13668568,-0.43868896,-0.68557143,0.7640565,0.19898038,-0.23755178,-0.41760838,-0.24554677,-0.2526443,-0.07538908,-0.22571902,0.3960914,-0.2656738,1.5047208,0.379456,-0.45862377,-1.2327005,-0.5051822,-0.48342732,-0.396974,-0.29787046,0.09537685,0.26879132,f
-0.6613005,0.69393086,-0.62331796,-0.6295536,-0.80601674,-0.6374636,0.9702319,-0.42194533,-0.3312584,-0.36854613,-0.6372547,-0.12499721,-0.37168437,0.6145837,-0.06345849,-1.4116693,-0.16024429,-1.4821501,-1.080506,-0.2938996,-0.4888923,-1.2920083,-0.462651,-0.47592217,-0.4694207,-0.973964,-0.83258766,-0.12249628,-0.2986217,-0.43868896,-0.49678007,0.6145837,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,-0.2946693,0.9331078,-0.4261357,-0.33377498,-0.48795122,-0.59416354,-0.19799384,0.6573477,d
-0.06853423,0.03832639,-0.4395957,0.13578492,-0.07852882,-0.27679208,0.17922485,0.39965627,0.205499,-0.23334241,-0.6456749,-0.3104764,-0.21614334,0.6644113,-0.21220629,0.40281832,-0.16080527,-1.3450108,-1.3817612,-0.2938996,-0.059439994,-1.0719011,0.41303062,-0.47592217,-0.49399108,-0.6676753,-0.8542351,-0.12249628,-0.20334646,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.02078555,-0.074757636,-0.37327787,-0.55858845,-0.32705042,-0.27714008,-0.37057576,-0.16253175,-0.108036175,-0.51599973,-0.48752198,-0.42756057,-0.493356,-0.4356083,-0.052805074,0.2929139,-0.038503185,e
0.51857305,0.07548668,0.38430998,0.7935166,0.6032578,-0.63355863,-0.287991,0.6735235,-0.030163895,0.17228867,-0.41142848,0.49742827,-0.083438374,0.7640565,-0.10491243,-0.20573635,-0.15627733,0.57506573,0.35197124,0.22668104,0.25618538,0.029046344,-0.24845652,-0.47592217,-0.36427513,-0.17185698,0.1201425,-0.1510926,-0.060415998,-0.43868896,-0.68557143,0.7640565,0.41417915,-0.23755178,-0.02078555,-0.074757636,-0.1362374,0.24090019,-0.09561563,-0.27714008,-0.14381441,0.17093046,0.44909346,0.07198676,0.23939441,0.14456774,0.07842377,0.29219934,-0.1152734,-0.37605765,0.23291974,d
-1.0682821,-0.4942379,-0.8984506,-1.033585,-0.9128836,-0.6562446,1.0729691,0.12578906,0.13171358,0.4427061,0.024711061,0.5791659,0.25808614,0.7640565,-0.16773711,-0.5077141,-0.1588118,-0.79640496,-0.51305026,-0.2938996,-0.6746969,-1.1719134,-0.7759408,-0.47592217,-0.38702175,-0.95289093,-1.0325061,-0.12249628,-0.37172434,-0.43868896,-0.68557143,0.7640565,0.1272441,-0.23755178,-0.41760838,-0.24554677,-0.19655916,-0.21278793,-0.14052257,-0.27714008,-0.19467658,-0.16253175,0.100886196,-0.44560608,-0.7248009,-0.2985233,-0.43144715,-0.33173954,0.31295618,-0.33368003,-0.20953041,d
2.0140784,0.79404217,0.8788296,0.75486666,0.52757204,3.3013444,-1.7728862,-0.8327461,-0.7212198,-0.36854613,1.8585296,-0.41421795,-0.07411259,-1.5777017,0.38959673,-1.7860186,16.6575,0.57506573,0.44195074,-0.2938996,-0.55218047,5.313404,5.5888386,7.2229753,6.1308603,5.078315,4.6489224,4.4060793,4.868283,4.203879,-0.68557143,-1.5777017,-0.08794669,-0.23755178,-0.41760838,-0.24554677,13.339688,11.344691,14.590926,-0.27714008,13.363369,-0.16253175,-0.108036175,2.4205182,1.0104889,-0.5368387,2.4889593,3.3332129,2.268327,-0.4592497,-2.1302319,f
-0.4367624,0.79404217,-0.41161272,-0.55649155,-0.7562998,-0.24533756,0.7711989,-0.5588789,-0.31528637,-0.5037598,-0.37845132,-0.40792766,-0.24887405,-0.7804897,-0.17581442,-1.3260105,-0.06034992,1.4893956,0.3258741,0.7472325,-0.62348264,0.029046344,0.35734007,0.94980836,0.6319672,0.62984544,0.6564319,-0.073085554,0.09912471,0.84543,0.44719687,-0.7804897,-0.08794669,0.2114303,3.3521676,1.7184918,0.7314688,1.4415283,0.5698929,0.3960914,0.71767485,-0.16253175,-0.108036175,1.0507542,1.0104889,-0.5368387,1.0978407,1.4601052,0.84792894,-0.4592497,-0.7065355,e
0.28669012,0.79404217,0.40722516,0.36689776,0.14773479,-0.38518524,0.020219786,-0.42194533,-0.29206184,2.876463,1.6376771,-0.106139556,0.060233213,0.7640565,-0.15222077,0.07408643,-0.15650773,0.57506573,0.4483322,0.48695675,0.3146487,0.029046344,-0.32356605,-0.47592217,-0.10552467,0.21327198,0.13113387,-0.11608155,-0.106774054,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.18068185,-0.059712622,-0.12900898,-0.27714008,-0.17560077,-0.16253175,-0.108036175,-0.4246354,1.0104889,0.13473302,-0.40056795,-0.29299426,-0.682096,-0.4592497,0.8270334,c
-0.4437594,-0.010745064,-0.77212656,-0.38164315,-0.4791452,-0.17164125,0.49497935,-0.14807814,-0.017599091,-0.36854613,-0.45336837,-0.35133922,-0.18752816,-0.33207113,-0.15994592,1.4889003,-0.15864149,0.57506573,0.6652339,1.2678229,0.6523661,0.46940848,0.19981618,-0.19078003,-0.2697213,0.9162431,0.52585375,-0.08459536,0.031710893,-0.43868896,0.69892544,-0.33207113,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.28544807,-0.26073474,-0.23723261,-0.27714008,-0.28050277,-0.16253175,-0.108036175,-0.57759804,0.32507378,-0.5368387,-0.55591667,-0.48795122,-0.7255768,-0.4592497,0.87060416,c
-0.5513433,0.3062954,-0.54941446,-0.49971664,-0.55620855,-0.45470122,0.6753767,-0.2850117,-0.2072117,2.3356676,1.0452536,1.6291143,0.4512169,0.6145837,-0.1354059,0.5698325,-0.15843111,0.57506573,0.36836547,0.95548034,0.09880399,0.029046344,-0.20267749,-0.30482897,0.39188504,0.21327198,0.06382387,-0.090396695,0.071587555,-0.24113375,-0.6226443,0.6145837,0.055516843,-0.23755178,-0.02078555,0.010636268,-0.23676702,-0.20080367,-0.20384721,-0.27714008,-0.23599584,-0.16253175,0.031243736,-0.57759804,-0.41616875,-0.34538525,-0.55591667,-0.48795122,-0.3681449,-0.299517,0.46248975,f
-0.120761074,0.007638246,-0.54990524,0.052960895,-0.15962423,-0.25188336,0.24170688,0.39965627,0.22304139,-0.36854613,-0.6533514,-0.3104764,-0.21356837,0.6644113,-0.21007143,0.4897824,-0.16088542,-1.0707321,-1.2589737,-0.2938996,-0.06708918,-0.85167396,0.25971988,-0.47592217,-0.46999186,-0.6676753,-0.80223775,-0.12249628,-0.1995979,-0.43868896,-0.5597172,0.6644113,0.055516843,-0.23755178,-0.02078555,-0.074757636,-0.3764553,-0.5632,-0.3316519,-0.27714008,-0.37587184,-0.16253175,0.031243736,-0.53284854,-0.44590172,-0.47731218,-0.51047546,-0.4309177,-0.12145984,0.21126522,0.055795252,f
-0.8979401,-2.4871316,-0.78472596,-0.9356379,-0.84833175,-0.07892233,0.7876118,-0.011146539,0.60279554,-0.6389635,-0.47612682,-0.34191573,0.010687295,0.6644113,0.12994558,-0.17319621,-0.15727909,-0.2086332,-0.34372377,0.15231238,-0.327365,0.029046344,0.04927989,-0.00068305107,-0.16287223,0.090754375,-0.14099625,-0.082861,-0.17443521,-0.43868896,-0.5597172,0.6644113,0.1272441,6.9460416,-0.21919549,-0.1601489,-0.06111046,0.8421297,-0.08755513,6.5674024,-0.06539873,0.17093046,0.30980858,-0.5463677,-1.7233591,-0.121348664,-0.55591667,-0.48795122,-0.45209205,0.11270928,0.41795287,b
-0.51281893,-0.2420015,-0.70233935,-0.46002522,-0.12469384,-0.3120395,0.23429796,-0.2850117,-0.22079723,2.3356676,0.5802476,1.6291143,0.18918781,0.46511078,-0.023435125,-1.1942592,-0.14935517,0.026477443,0.133065,-0.2938996,-0.10559517,-1.6442995,-1.1829407,-0.47592217,-0.7973129,-0.96824586,-0.836913,-0.12249628,-0.37230697,-0.24113375,-0.4338529,0.46511078,0.055516843,-0.23755178,-0.41760838,-0.24554677,0.5695683,1.7107824,0.42597318,-0.27714008,0.56932515,0.50438297,0.031243736,-0.47631496,-1.1038146,-0.5045047,-0.48597467,-0.41050106,-0.03824555,-0.20292264,0.10167671,f
2.0140784,0.79404217,-0.71886474,2.3784668,2.1170654,-0.29139268,-1.7728862,-0.8327461,-0.7212198,-0.23334241,0.10849937,-0.24445249,-0.30167636,-2.2752483,-0.2364382,-1.311734,-0.1032342,0.57506573,0.44195074,-0.2938996,-0.55218047,0.3960228,0.9724925,2.137914,1.3325233,0.06087089,0.2527147,-0.109342836,-0.10775243,1.6356409,1.8316638,-2.2752483,-0.08794669,-0.23755178,0.9712621,0.35221192,0.26693028,-0.047724452,0.14042458,-0.27714008,0.26521137,-0.16253175,-0.108036175,2.4205182,1.0104889,-0.5368387,2.4889593,2.0515227,2.268327,-0.4592497,-2.1302319,a
-0.5280098,0.3945047,-0.5092327,-0.41388026,-0.49830824,-0.62263876,0.68999904,-0.2850117,-0.22532229,2.3356676,1.2460104,1.6291143,0.44316888,0.6644113,-0.11830491,0.62154394,-0.15925255,0.57506573,0.40955928,0.95548034,0.11827175,0.029046344,-0.0018853154,-0.30482897,0.16817643,0.21327198,0.28216434,-0.090396695,0.15296562,-0.24113375,-0.68557143,0.6644113,0.055516843,-0.23755178,-0.21919549,-0.1601489,-0.26851162,-0.26073474,-0.22571902,-0.27714008,-0.266733,-0.16253175,0.031243736,-0.57759804,0.025679518,-0.30984274,-0.55591667,-0.48795122,-0.6132317,-0.29691818,0.707336,f
-0.10997916,0.4028269,0.25750515,-0.08699241,-0.296644,-0.42446002,0.43198282,-0.42194533,-0.1592956,-0.5037598,-0.505758,-0.3890688,-0.2757762,0.36546555,-0.1312682,0.48068625,-0.15310176,0.57506573,0.4532224,0.48695675,0.3795844,0.029046344,-0.3185547,-0.47592217,-0.43583182,0.21327198,0.36242145,-0.1112651,-0.06170876,-0.43868896,-0.1821244,0.36546555,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.16481455,0.029734544,-0.14858007,-0.27714008,-0.1597026,-0.16253175,-0.108036175,-0.5321766,-0.9522944,0.06751107,-0.5097834,-0.43006027,-0.51097256,-0.4592497,0.6555068,f
-1.0874114,0.47354528,-0.78720975,-1.1393334,-1.2284465,-0.3814841,1.2459471,-0.2850117,0.5574829,-0.6389635,-0.79076636,-0.41421795,-0.13298051,0.7640565,-0.17027916,-1.1064588,-0.16038455,-1.0707321,-1.4911852,-0.2938996,-0.41906112,-0.70488256,-0.39466447,-0.47592217,-0.45989114,-0.5901129,-1.0598241,-0.12249628,-0.28068134,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,-0.57759804,0.8500359,-0.5368387,-0.55591667,-0.48795122,-0.84072185,-0.06973073,0.8644408,f
-0.4382559,0.3750862,-0.74368286,-0.3322918,-0.45138755,-0.63377273,0.6525428,-0.011146539,-0.1936365,0.03707998,-0.3751757,-0.12499721,-0.20010117,0.6644113,-0.06206642,-1.614599,-0.16014414,-1.7759924,-1.324725,-0.2938996,-0.5176179,-1.34706,-0.9166827,-0.47592217,-0.47135466,-0.9218937,-1.1639224,-0.12249628,-0.30539334,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.21919549,-0.1601489,-0.4187815,-0.6452687,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.027612342,0.69913036,-0.4133117,0.011013937,-0.48795122,-0.18757933,-0.16496596,0.23952045,e
-0.2016265,-0.016191218,-0.58775336,-0.02396201,-0.21610582,-0.2944311,0.3088607,0.39965627,0.2453671,-0.36854613,-0.6625151,-0.3104764,-0.20627454,0.6644113,-0.20662701,0.56007355,-0.16094553,-1.0707321,-1.219368,-0.2938996,-0.02300869,-0.85167396,0.22726743,-0.47592217,-0.4716653,-0.6676753,-0.7787587,-0.12249628,-0.19039686,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.02078555,-0.074757636,-0.3764553,-0.5622797,-0.33625332,-0.27714008,-0.3737534,-0.16253175,-0.108036175,-0.57759804,-0.51660055,-0.5368387,-0.55591667,-0.48795122,-0.14716412,0.15510687,0.09908729,f
-1.1720096,-0.91947615,1.6058365,-1.1393334,-1.0487314,1.0798504,0.50914896,0.39965627,0.46394426,-0.7741772,-1.2902769,-0.34819406,-0.2502531,0.7640565,-0.11587293,0.49592128,-0.16081531,-0.52211666,-0.8403445,-0.2938996,0.0012955953,0.029046344,-0.91024673,-0.47592217,-0.4348498,-0.3478207,-0.59863555,-0.12249628,-0.17943695,-0.43868896,-0.68557143,0.7640565,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.37433702,-0.47098786,-0.32589507,-0.27714008,-0.36951652,-0.16253175,-0.108036175,-0.57759804,-1.0036801,1.7946106,-0.55591667,-0.48795122,-0.51230097,2.5639024,-0.28681657,d
-0.4204872,0.36694756,-0.7362514,-0.3124308,-0.43028152,-0.62878686,0.6317669,-0.011146539,-0.19498989,0.03707998,-0.3761805,-0.12499721,-0.19812955,0.6644113,-0.05949687,-1.6087865,-0.16015415,-1.7759924,-1.3226916,-0.2938996,-0.5169707,-1.6223187,-0.9353237,-0.47592217,-0.47102398,-0.94272184,-1.1687859,-0.12249628,-0.30511853,-0.43868896,-0.5597172,0.6644113,-0.08794669,-0.23755178,-0.41760838,-0.24554677,-0.41984063,-0.64618903,-0.37310472,-0.27714008,-0.41507265,-0.16253175,-0.108036175,0.04324458,0.69284475,-0.40626696,0.02708747,-0.48795122,-0.16967607,-0.16283512,0.22089814,d
